"concept_id","concept_name","concept_code","vocabulary_id"
36782130,"deferasirox 90 MG Delayed Release Oral Tablet","OMOP4770416","RxNorm Extension"
41136959,"deferasirox 500 MG Disintegrating Oral Tablet [Exjade] Box of 84 by Gerke","OMOP2334921","RxNorm Extension"
2917514,"deferasirox Oral Tablet [Chealac]","OMOP5134336","RxNorm Extension"
2917504,"deferasirox 125 MG Effervescent Oral Tablet Box of 28","OMOP5134326","RxNorm Extension"
43184745,"deferasirox 500 MG Disintegrating Oral Tablet","OMOP499912","RxNorm Extension"
41097241,"deferasirox 125 MG Oral Tablet [Exjade] Box of 252","OMOP2295203","RxNorm Extension"
41074116,"deferasirox 250 MG Oral Tablet [Exjade] Box of 28 by Haematogmbh","OMOP2272078","RxNorm Extension"
41003457,"deferasirox 250 MG Oral Tablet [Exjade] Box of 252","OMOP2201419","RxNorm Extension"
46221234,"deferasirox Oral Tablet [Jadenu]","1607787","RxNorm"
41292504,"deferasirox 500 MG Disintegrating Oral Tablet [Exjade] Box of 84 by Aca Mueller","OMOP2490466","RxNorm Extension"
44175263,"deferasirox 250 MG Disintegrating Oral Tablet [Exjade] Box of 84 by Novartis","OMOP3051986","RxNorm Extension"
44168905,"deferasirox 250 MG Disintegrating Oral Tablet Box of 84","OMOP3045628","RxNorm Extension"
41160009,"deferasirox 250 MG Oral Tablet [Exjade] Box of 84","OMOP2357971","RxNorm Extension"
40972095,"deferasirox 90 MG Oral Tablet [Exjade]","OMOP2170057","RxNorm Extension"
40961499,"deferasirox 360 MG Oral Tablet Box of 300","OMOP2159461","RxNorm Extension"
36782133,"deferasirox 180 MG Delayed Release Oral Tablet [Exjade]","OMOP4770419","RxNorm Extension"
40127995,"deferasirox Oral Suspension","597767","RxNorm"
40918002,"deferasirox 500 MG Disintegrating Oral Tablet [Exjade] Box of 84 by Canoma","OMOP2115964","RxNorm Extension"
43037302,"deferasirox 360 MG Delayed Release Oral Tablet [Exjade] Box of 30","OMOP4852348","RxNorm Extension"
42918297,"500 ML deferasirox 25 MG/ML Oral Suspension","OMOP4645188","RxNorm Extension"
40909775,"deferasirox 500 MG Oral Tablet [Exjade] Box of 294","OMOP2107737","RxNorm Extension"
19085920,"deferasirox 5 MG/ML [Exjade]","616162","RxNorm"
40130685,"deferasirox Oral Suspension [Exjade]","616158","RxNorm"
41054948,"deferasirox 180 MG Oral Tablet Box of 90","OMOP2252910","RxNorm Extension"
42926828,"deferasirox 125 MG Disintegrating Oral Tablet [HEMOSIROX]","OMOP4653638","RxNorm Extension"
2917488,"deferasirox 250 MG Effervescent Oral Tablet Box of 28 by Pharmacor","OMOP5134310","RxNorm Extension"
46221236,"deferasirox 360 MG","1607791","RxNorm"
43173886,"deferasirox 125 MG Disintegrating Oral Tablet Box of 28","OMOP499919","RxNorm Extension"
46221241,"deferasirox 90 MG Oral Tablet","1607796","RxNorm"
1594768,"deferasirox 180 MG Oral Granules [Jadenu]","1923829","RxNorm"
44076727,"deferasirox 180 MG Oral Tablet [Jadenu] by Novartis","OMOP1071358","RxNorm Extension"
